country,year,gdp_growth,inflation,unemployment,debt_gdp,remittance_pct_gdp,energy_imports_pct,fertilizer_consumption,crop_production_index,exchange_rate,brent_crude_usd,lng_price_usd,baltic_dry_index,fertilizer_price_index,fao_food_index,fao_cereals,fao_oils,gpr_global,gpr_threat,gpr_act,hormuz_flow_mbd,gpr_country,reserve_days,rolling_mean_brent,oil_shock_signal,hormuz_disruption,oil_x_buffer,gpr_normalised,fertilizer_norm,fertilizer_shock,conflict_dummy,trade_exposure,oil_shock_signal_lag1,gpr_normalised_lag1,inflation_lag1,hormuz_disruption_lag1,country_encoded
Bangladesh,2017,6.59024999794057,5.70207015717238,4.372,31.2044521104432,4.59667741438375,23.889970217061,302.542720033696,108.47,80.4375416666666,54.1248046875,2.9858333333333333,1149.6666666666667,221.64166666666665,97.93254659654608,90.98426329355082,101.90947584276996,107.37731170654295,117.4666633605957,93.9050210316976,19.25,107.37731170654295,15,71.52079200126408,-0.24322979132357228,0.0,-0.016215319421571485,1.7492221430922925,0.5089980287017393,153.99364809521347,0,28.486647631444747,-0.47430409556297737,1.5630505306910782,5.51352572692995,0.0,0
Bangladesh,2018,7.31941263014136,5.54362139486476,4.439,31.2044521104432,4.84382269321267,24.5741159464946,318.46686309072,108.0,83.4662019166666,71.335,3.1666666666666665,1339.4166666666667,235.75,95.75177402259014,100.8223302698435,87.76107702264312,98.5529073079427,122.84775797526042,65.44431845347087,21.4,98.5529073079427,15,64.07679200126408,0.1132735858342085,0.0,0.007551572388947233,1.560358518212632,0.741822105741939,236.24575898698768,0,29.41793863970727,-0.24322979132357228,1.7492221430922925,5.70207015717238,0.0,0
Bangladesh,2019,7.88191515117722,5.59199639930629,4.504,31.2044521104432,5.22841813674275,30.2974940894337,320.445462644775,109.89,84.4535225,64.30062256809337,2.5658333333333334,1324.5,235.725,94.93129436453304,96.60386371200735,83.23927616454296,90.94625282287598,112.7704283396403,60.5952517191569,20.0,90.94625282287598,15,57.14299525504024,0.12525817523402927,0.0,0.008350545015601951,1.3975576906027019,0.7414095409273372,237.5813233517108,1,35.52591222617645,0.1132735858342085,1.560358518212632,5.54362139486476,0.0,0
Bangladesh,2020,3.44801755122445,5.69107474746211,5.539,31.2044521104432,5.81626795895569,34.4620400337636,325.386565272497,111.84,84.8713916666666,41.95725490196079,2.033333333333333,1085.4166666666667,239.18333333333337,98.0525048650186,103.1167289201083,99.44353567977252,77.29380416870117,97.4657351175944,49.32102219263712,19.2,77.29380416870117,15,55.07113643151083,-0.23812621963701638,0.0,-0.015875081309134426,1.1053622262017393,0.7984810069472332,259.81499228588507,0,40.27830799271929,0.12525817523402927,1.3975576906027019,5.59199639930629,0.0,0
Bangladesh,2021,6.93867912442445,5.54565430773473,5.457,31.2044521104432,5.33437804101103,39.5900689972266,395.72014579444,116.46,85.08376325,70.85533596837945,3.908333333333333,2962.5,303.41275,125.73406972850046,131.15338474368434,164.85113256482796,82.07023620605469,103.88600095113118,54.54721323649088,19.7,82.07023620605469,15,60.514603625186716,0.17087994837148415,0.0,0.011391996558098944,1.2075894392597695,1.858432902109459,735.4193389719393,0,44.92444703823763,-0.23812621963701638,1.1053622262017393,5.69107474746211,0.0,0
Bangladesh,2022,7.09982877575158,7.69695437176898,4.593,31.2044521104432,4.6737649876073,44.3070258449266,388.941232933807,119.1,91.7454544396961,100.93130952380952,6.418333333333333,1831.5833333333333,341.53325,144.5098663655089,154.6651001303906,187.77977941529272,157.58319346110025,199.27301851908365,124.79589811960857,21.9,157.58319346110025,15,69.87590459244862,0.4444365352046835,0.0,0.0296291023469789,2.8237496001464337,2.487519982710351,967.4990890228462,2,48.9807908325339,0.17087994837148415,1.2075894392597695,5.54565430773473,0.0,0
Bangladesh,2023,5.77511237007889,9.8835030377921,3.352,31.2044521104432,5.04555725354251,44.3070258449266,391.888102126796,119.1,106.309484297483,82.49386454183266,2.535833333333333,1425.6666666666667,331.78408333333334,124.51966645168864,130.87805882527132,126.29144514063516,121.7112553914388,133.91544914245603,116.23838424682616,21.8,121.7112553914388,15,72.10767750081516,0.14403718717608252,0.0,0.009602479145072168,2.056003251580449,2.3266334571761935,911.7799698774846,1,49.35258309846911,0.4444365352046835,2.8237496001464337,7.69695437176898,0.0,0
Bangladesh,2024,4.22325911250161,10.4657482763412,3.635,31.2044521104432,6.11494686698428,44.3070258449266,391.888102126796,119.1,115.603653796648,80.52185039370079,2.1933333333333334,1685.4166666666667,328.52175,121.98199615752728,113.4768456873349,138.06843188494958,134.45275115966797,131.69181187947592,147.60459200541175,20.7,134.45275115966797,15,75.35192306593663,0.06861042316385497,0.0,0.004574028210923665,2.3287021180963947,2.2727964993027747,890.6819066321902,0,50.42197271191088,0.14403718717608252,2.056003251580449,9.8835030377921,0.0,0
China,1990,3.9416305983694,3.05229012075233,2.37,18.0,0.0541929073063418,-3.991341834913,220.304523424879,40.1,4.78320833333333,23.7614453125,2.4966666666666666,1347.5,119.61666666666667,63.3176063590235,58.0797514107151,45.46977480755972,121.24440511067708,146.74820454915366,87.40614604949951,17.0,0.2565059792250394,90,,0.0,0.0,0.0,-0.543422522297282,-1.174678979687606,-258.78709279730117,1,-3.9371489276066582,0.0,0.0,0.0,0.0,1
China,1991,9.36170212784847,3.55668565220452,2.37,18.5,0.101380858959082,-3.5844945560059,237.51031031031,41.28,5.32339166666666,20.04112840466926,2.4966666666666666,1595.4166666666667,120.38333333333333,62.34528439011701,57.86381988667311,49.00795416086814,149.45454788208008,154.52122243245444,153.30049737294516,17.0,0.2652939409017562,90,,0.0,0.0,0.0,-0.543234438634907,-1.162026992039822,-275.99339146833427,2,-3.483113697046818,0.0,-0.543422522297282,3.05229012075233,0.0,1
