country,year,gdp_growth,inflation,unemployment,debt_gdp,remittance_pct_gdp,energy_imports_pct,fertilizer_consumption,crop_production_index,exchange_rate
Pakistan,1991,5.06156775897861,11.7912703351416,0.596,76.0908289241623,3.39438232501182,19.8058206130138,63.2047299563905,63.74,23.8007666666667
Pakistan,1992,7.70589781716029,9.5090414619015,0.587,74.5285767943305,3.2190438358492,20.9236470388105,71.7886029411765,59.42,25.0827916666667
Pakistan,1993,1.7577476978468,9.97366476029209,0.596,78.910190522119,2.79150186847426,22.4309133284906,71.0148858749587,61.4,28.1071833333333
Pakistan,1994,3.73741555767747,12.3681943936948,0.601,,3.34511569570683,24.8172308631675,72.1841983471074,62.83,30.5665916666667
Pakistan,1995,4.96260914623281,12.3435785170513,0.611,,2.82376378951299,24.3936474955339,82.5713722915299,70.35,31.6426833333333
Pakistan,1996,4.84658128681654,10.3738085885002,0.6,,2.02786922311198,25.9248607817896,78.9845826513912,69.5,36.0786833333333
Pakistan,1997,1.01439601077892,11.3754928865122,0.611,,2.73456924126094,27.3837935349296,85.6744201030928,68.68,41.111525
Pakistan,1998,2.55023429817393,6.22800415424543,0.62,79.0846919843326,1.88448808958283,26.9984351135532,82.8422879177378,73.63,45.0466666666667
Pakistan,1999,3.66013273943236,4.14263718082171,0.625,,1.58160869663171,27.179212038551,91.0639665702347,77.44,49.5006915833333
Pakistan,2000,4.2600880111325,4.36666451291681,0.614,55.0324216144747,1.08056705613903,27.075243964497,95.4413659793814,77.66,53.6481865
Pakistan,2001,3.65135017083765,3.14826144590618,0.611,,1.50392783829178,25.1555854534493,94.0718849840256,72.14,61.9271616666666
Pakistan,2002,2.59481668445784,3.29034472613153,0.615,,3.62937104656209,24.391055188242,97.7847533632287,72.14,59.7237816666667
Pakistan,2003,5.40131087314342,2.91413470059479,0.612,,3.52757185317913,20.7973571927409,100.970182750882,75.29,57.7519966666667
Pakistan,2004,7.83125556961251,7.44462469342739,0.598,,2.98375276643631,21.0551650169282,110.778950841306,84.67,58.2578633333333
Pakistan,2005,7.2765744364722,9.06332737030417,0.583,,2.94748457854817,20.489384666251,123.483460391117,86.38,59.514475
Pakistan,2006,6.05163767569996,7.92108440058789,0.582,,3.16362276382615,23.1057394647007,125.730244063325,84.32,60.271335
Pakistan,2007,4.4448143398844,7.59868441050774,0.398,,3.25728883548923,24.2870019462972,118.423492379059,87.93,60.7385158333334
Pakistan,2008,2.1204410433083,20.2861210929554,0.423,,3.48114218915231,24.5198691321657,119.154650373388,92.97,70.4080333333333
Pakistan,2009,3.47255059567348,13.6477650639761,0.535,,4.65309230234024,23.8982515314628,144.327430319511,94.14,81.7128916666666
Pakistan,2010,1.50171752152883,12.9388705634889,0.653,,4.92604271661375,24.1654977748004,138.30472949983,90.1,85.1938163257576
Pakistan,2011,2.68011685421705,11.9160927116277,0.796,,5.31817590756805,23.0335362134322,128.5226910299,98.69,86.3433833333333
Pakistan,2012,3.02758391088629,9.68235186055684,3.667,,5.60040378648877,23.0901671614358,117.362367724868,94.65,93.3951972222222
Pakistan,2013,4.36686504978387,7.69215611899565,2.954,,5.65574753329438,23.7426301554015,135.702592714145,101.08,101.628899206349
Pakistan,2014,4.11642817161422,7.18938402847028,1.827,,6.35394444445627,26.3454371170871,134.854139290407,102.34,101.100088423521
Pakistan,2015,4.21794209572506,2.52932817254229,3.566,,6.43611445161773,29.0045925555989,137.471578947368,97.1,102.769271604675
Pakistan,2016,6.57383828511043,3.7651191635658,2.285,,6.31922966290135,33.3820988770975,144.562955792191,100.56,104.769117033301
Pakistan,2017,4.43262590683975,4.08537368032608,3.204,,5.85367806811606,39.1478409126632,152.47894905479,105.46,105.455162087938
Pakistan,2018,6.15170261099519,5.07805725868917,4.083,,5.95094743448361,35.5257059693009,152.723620025674,99.66,121.824068875756
Pakistan,2019,2.49763692943365,10.5780305672025,4.83,,6.9340427404279,33.5162433021545,152.385293154274,100.32,150.036253839864
Pakistan,2020,-1.27408744338709,9.74011619320125,5.994,,8.68401332889248,38.9537236935755,155.150889104429,105.14,161.838479684718
Pakistan,2021,6.51388575852702,9.49641577285205,6.338,,8.98436279286431,41.5848203083345,161.930184940555,113.42,162.906253747418
Pakistan,2022,4.7781068690358,19.8738599646655,5.291,,8.04928811142895,39.7925509388676,146.916903738009,104.13,204.867187469982
Pakistan,2023,-0.414935997088406,30.7681280657005,5.237,,7.88805370627643,,160.257600793126,,280.356111655149
Pakistan,2024,3.04898287335465,12.6325318530452,5.492,,9.39634523470825,,,,278.580716167563
Philippines,1990,3.08267252855887,12.1773522064946,,45.0076745112999,2.90051414809649,41.8727299286032,107.133576642336,65.27,24.3105
Philippines,1991,-0.436390080533428,19.2614585266282,3.727,43.5879493136021,3.57252205679188,42.467706558278,81.614361217423,64.39,27.4786333333333
Philippines,1992,0.417629066097945,8.65100357865265,3.849,46.269790365795,4.20043396842865,47.7274468851747,92.9898804047838,64.4,25.5124916666667
Philippines,1993,2.181889985613,6.71631104109973,3.869,58.8331979479565,4.17012369254618,45.7228677615727,105.012070566388,65.72,27.1198416666667
Philippines,1994,4.37366591819077,10.3864734299517,3.767,49.4185114622984,4.71846813482997,49.7010428017978,112.501968134958,68.19,26.4171666666667
Philippines,1995,4.62522511739661,6.83199610989534,3.68,53.471178145145,6.33237935793294,55.4102247825196,113.227436140019,67.13,25.7144666666667
Philippines,1996,5.8603478716379,7.4761037778791,3.607,46.5576634189528,5.15065891656287,55.9441837617701,140.744985673352,72.19,26.2161
Philippines,1997,5.18641167406165,5.59025939650601,3.592,48.6978483259554,7.22480719245843,57.994961991597,156.064609450338,71.34,29.4706583333333
Philippines,1998,-0.514090599541888,9.23493432267121,3.697,58.2805829140392,6.8866070571266,55.4763492658048,122.38247322298,63.4,40.89305
Philippines,1999,3.34645118398267,5.93904901780808,3.751,52.8348897149163,7.81525762772395,51.9067932669472,146.266273352999,70.42,39.0889833333333
Philippines,2000,4.38250500083399,3.9771250324928,3.77,58.598433117411,8.27538844583698,51.7100934098601,145.917759237187,72.38,44.19225
Philippines,2001,3.04923134463486,5.34550195567142,3.698,59.2614955783056,11.0996743274612,55.5738084190364,156.784711075441,74.85,50.99265
Philippines,2002,3.71625500158383,2.72277227722765,3.616,64.715074553291,11.5470364978462,48.1602512846163,139.340425531915,76.85,51.6035666666667
Philippines,2003,5.08691113513073,2.28915662650607,3.527,71.1158091036307,11.7636795721571,47.5216491851143,166.996378269618,79.44,54.2033333333333
Philippines,2004,6.56922851180626,4.82921083627795,3.554,71.6007252032252,12.0713248541975,49.6505002404135,171.7595703125,82.15,56.0399166666666
Philippines,2005,4.94250511877678,6.51685393258433,3.795,65.7097431233166,12.7839886627031,44.7578925014601,156.532467532468,83.66,55.0854916666666
Philippines,2006,5.31641682136939,5.4852320675105,4.052,58.7978739921016,12.1392347971869,45.3420717744696,143.579243452958,86.14,51.3142725
Philippines,2007,6.51929155018938,2.90000000000003,3.434,51.5748916279875,10.538140162174,43.3156332295316,159.308128544423,90.94,46.148391177755
Philippines,2008,4.34448730509183,8.26044703595725,3.72,52.4322709324654,10.3789187625683,42.7603612865669,104.973027522936,95.37,44.32328760941
Philippines,2009,1.44832306275669,4.21903052064628,3.858,52.4006931344165,11.3422561884615,37.4439336460678,121.445272727273,94.51,47.6796884535091
Philippines,2010,7.33449996034538,3.78983634797591,3.605,50.1962414764938,10.3454184113586,42.6253482214275,151.435471698113,92.49,45.1096641800896
Philippines,2011,3.85823282795663,4.7184170471842,3.592,48.8058481254572,9.84286049520808,41.6057341892919,144.86128440367,96.89,43.3131369237488
Philippines,2012,6.89695171050985,3.02696391124796,3.504,49.1574552067049,9.39585704973622,42.9068252162772,118.351254480287,100.4,42.2287947349434
Philippines,2013,6.75053130142255,2.58268766141795,3.497,47.1441818576352,9.41055797221716,43.9797805761775,155.874955277281,99.79,42.4461848306739
Philippines,2014,6.34798748260867,3.59782343864211,3.6,43.426338941462,9.64449879049469,43.8392582610698,157.343470483005,102.04,44.3951543042097
Philippines,2015,6.34830971672761,0.674192536845408,3.068,,9.72419552564766,49.3367264630033,139.42343470483,100.38,45.5028399421431
Philippines,2016,7.14945675000752,1.25369880080982,2.695,,9.77380233956317,47.8208374406454,169.625044722719,97.58,47.4924638585099
Philippines,2017,6.9309883258402,2.85318772590947,2.552,,9.98833927166016,49.8100381952249,212.598747763864,103.23,50.4037197937177
Philippines,2018,6.34148557153473,5.30934661627707,2.338,,9.74765976052018,54.0743638042794,169.001073345259,102.8,52.6614299539683
Philippines,2019,6.11852566221303,2.39206534422404,2.237,,9.33261353281524,48.6161448916357,195.484257602862,101.81,51.7957826517332
Philippines,2020,-9.51829474045297,2.3931623931624,2.522,,9.64277376552078,47.0174525151428,217.111270125224,102.93,49.6240960026328
Philippines,2021,5.71473313185116,3.92718022100332,3.398,,9.30892916286057,49.9057625438824,232.025402504472,105.11,49.2545977288412
Philippines,2022,7.58098212785563,5.82115811213955,2.598,,9.40977059288243,54.4250767667774,285.425223613596,103.98,54.477785837205
Philippines,2023,5.51894967862863,5.97802515541409,2.2,,8.9455180769963,,199.449373881932,,55.630363223193
Philippines,2024,5.69201612823412,3.21260487006347,2.202,,8.72571015588724,,,,57.2906550699734
Singapore,1990,9.82089955731777,3.46075338652824,,77.855311856756,,212.744384973549,5600.0,46.85,1.81253333333333
Singapore,1991,6.68839753958379,3.42570173078643,2.18,78.97732191875,,203.464665964666,5100.0,25.25,1.72755
Singapore,1992,6.63980556949564,2.26307118702851,3.09,81.8827558107494,,197.821512922382,5600.0,25.77,1.62896666666667
Singapore,1993,11.459650875246,2.28929964388641,3.07,72.8796371846888,,185.556604926027,5500.0,21.75,1.61579083333333
Singapore,1994,11.0956893100227,3.10013262599502,3.03,70.2818345454772,,161.60581731679,4701.0,20.57,1.52744416666667
Singapore,1995,7.17540112091071,1.72053384788524,3.3,72.7804903132088,,171.864698494214,4537.0,24.61,1.417375
Singapore,1996,7.47139086002002,1.38318052481876,3.57,72.735334061978,,182.083389483985,3142.0,28.24,1.41004083333333
Singapore,1997,8.31620911124497,2.00358618538962,2.5,71.3607292667242,,191.252037056862,2063.0,32.07,1.48480583333333
Singapore,1998,-2.19101500611274,-0.267502292876153,3.41,82.599116639914,,196.629214827434,4027.0,36.23,1.67360166666667
Singapore,1999,5.71837175710837,0.0167098337370727,4.85,87.8603784550691,,217.735476344851,3769.0,40.39,1.69495666666667
Singapore,2000,9.03831632555163,1.36162392448456,3.7,83.842291725532,,218.729473537416,3005.0,44.56,1.72396333333333
Singapore,2001,-1.07086275100448,0.997197956155943,3.76,93.9363125102557,,208.664572934777,2353.0,48.69,1.7917225
Singapore,2002,3.92336076702013,-0.391676866585049,5.65,106.332540928351,,207.59861227614,102.0,53.23,1.79058833333333
Singapore,2003,4.54825542643229,0.507905300237551,5.93,108.589983770079,,189.537024588449,130.0,65.17,1.74218333333333
Singapore,2004,9.93998268434957,1.66272719863072,5.84,101.779018993689,,190.07586273938,120.0,70.23,1.69022833333333
Singapore,2005,7.36632239250758,0.425106276569107,5.59,94.9666937754733,,236.275469317464,112.121212121212,74.0,1.6643975
Singapore,2006,9.00676607871758,0.965657519018511,4.48,82.8374805427534,,239.462723776914,113.846153846154,80.96,1.58893333333333
Singapore,2007,9.02151951268893,2.10980166714574,3.9,77.2760743035509,,271.316427060438,128.571428571429,75.12,1.50710166666667
Singapore,2008,1.86348345462035,6.63544058395309,3.96,96.4099647516113,,262.215986853303,118.333333333333,74.91,1.41486083333333
Singapore,2009,0.127953382778088,0.589142019610516,5.86,106.372468302322,,256.852513663809,120.0,79.16,1.45451471343874
Singapore,2010,14.5197497108994,2.82884527612958,4.12,101.449782417951,,278.36489282559,129.6875,86.89,1.36350833333333
Singapore,2011,6.21493416858989,5.25115624639373,3.89,104.78518384861,,318.370020905262,133.333333333333,90.85,1.25777587719298
Singapore,2012,4.43549759378537,4.58084479423094,3.72,107.828093624626,,288.091215185,141.269841269841,94.75,1.2496762037037
Singapore,2013,4.81763099120676,2.36439793742726,3.86,99.4464888561159,,267.276576719405,150.877192982456,96.59,1.2513
Singapore,2014,3.93554027709007,1.03316955857629,3.74,99.6097986729595,,275.189793160703,155.357142857143,100.1,1.26705
Singapore,2015,2.97679931634806,-0.521975611895763,3.79,103.320839751929,,277.405757867332,148.214285714286,100.94,1.374825
Singapore,2016,3.74757848792792,-0.529809760375464,4.08,108.854265917764,,274.260261369755,148.214285714286,98.96,1.38154636363636
Singapore,2017,4.47689915845876,0.576763191179996,4.2,109.197026214998,,275.903826650794,164.285714285714,100.12,1.380925
Singapore,2018,3.4519759658687,0.438784215129623,3.613,110.689756336508,,273.793180423015,157.142857142857,106.1,1.34884166666667
Singapore,2019,1.30804118153127,0.567829988405447,3.1,128.078092485423,,269.815306923958,135.714285714286,107.4,1.36415833333333
Singapore,2020,-3.81470885510713,-0.172111865925382,4.1,151.706326367087,,264.429457913529,150.0,101.67,1.37974166666667
Singapore,2021,9.7568044629903,2.31610315765146,4.64,149.289112306688,,248.668236081717,162.5,104.66,1.34348333333333
Singapore,2022,4.10800021897151,6.13095418919732,3.591,154.103642983248,,258.425380474946,137.5,90.86,1.37866666666667
Singapore,2023,1.82140694115385,4.83372362825798,3.444,175.596688403377,,279.622693982082,137.5,,1.34276666666667
Singapore,2024,4.38802362461865,2.38951123595017,2.737,175.6139079334,,,,,1.33623333333333
South Korea,1990,10.0248996213899,8.57327225728677,,7.22113697955519,0.826188154277968,76.6311656680065,490.374807987711,101.46,707.765833333333
South Korea,1991,10.8749739277708,9.33279048161495,2.407,9.93619504178387,0.785561039949458,81.2608214765468,481.421899325376,98.44,733.329166666667
South Korea,1992,6.35159199606441,6.21328146355184,2.513,9.68344217619626,0.797636990877627,85.9586853264007,507.744994731296,103.31,780.670833333333
South Korea,1993,6.99471791742556,4.80099660215354,2.878,8.90471239173119,0.711550977703786,87.8719173333375,519.306666666667,101.41,802.538333333333
South Korea,1994,9.3718357757101,6.26585950039679,2.476,7.91331663708199,0.64424402914667,92.4205454756462,520.325203252033,100.23,803.771666666667
South Korea,1995,9.7358937505409,4.48074108557248,2.063,6.97432545068181,0.559248792378199,90.7053368517231,549.090858104319,107.49,771.254166666667
South Korea,1996,7.99042982526839,4.92454354292754,2.048,6.63432383740304,0.531339775681197,92.7020719120658,520.863610315186,109.48,804.4575
South Korea,1997,6.2821926537929,4.4389318457463,2.608,8.39336880153862,0.659654333729407,93.3862816946339,576.074332171893,109.98,949.89
South Korea,1998,-4.9389297463141,7.51358008079307,6.963,,1.24717712440792,89.3835649432066,507.611241217799,105.64,1403.18333333333
South Korea,1999,11.6172629559591,0.81295725444637,6.342,,0.840047418141799,88.4482330882503,483.275456150677,111.84,1189.43916666667
South Korea,2000,9.2018583880479,2.25916580080157,4.063,,0.757087382087234,88.8626965698761,455.958672875437,116.57,1130.3625
South Korea,2001,4.72593560322356,4.06657587897792,3.699,,0.795715299888866,87.8727448945928,424.276494967436,118.03,1290.79
South Korea,2002,7.74399895319569,2.76226210296599,3.046,,0.789951740666241,86.5041194029852,417.970131421744,108.68,1251.6025
South Korea,2003,3.07472661826947,3.51487451459939,3.348,,0.806460806703662,87.342289824528,427.04641350211,102.79,1191.64583333333
South Korea,2004,5.1836368597334,3.59066298882578,3.42,,0.720946494323329,87.7224900959861,453.196007259528,111.45,1146.24916666667
South Korea,2005,4.35823667337156,2.75379162735039,3.482,,0.535163545191778,83.4372030897407,478.15216068168,109.58,1024.32833333333
South Korea,2006,5.24500550580342,2.24234028518921,3.254,,0.442805726523607,86.8088364889406,333.739345274861,107.3,955.340833333333
South Korea,2007,5.8419633918717,2.53457382137932,3.013,,0.42221719524622,85.362445932308,406.249843456481,106.04,929.375833333333
South Korea,2008,3.00440451679569,4.67389655533408,2.959,,0.639265612489691,85.5983565577476,304.480511182109,109.74,1100.12583333333
South Korea,2009,0.81986175641795,2.7564965449393,3.363,,0.610285029022816,86.2663997166972,338.610677083333,108.86,1277.24583333333
South Korea,2010,6.98166138853071,2.93928652655686,3.324,,0.490740501393226,88.0806254621201,330.282680822827,101.3,1156.46
South Korea,2011,3.6880320602952,4.0259650043609,2.992,,0.50510155584976,87.2305405207769,337.319220430108,99.66,1108.23333333333
South Korea,2012,2.54766550568242,2.18707104433314,2.812,31.0184112293818,0.493438547720732,86.5466828850083,351.825647089739,97.44,1126.80666666667
South Korea,2013,3.2913959543442,1.30134754547413,3.067,33.3707589515616,0.451351280432292,88.0801849923646,344.695814948523,99.72,1094.9825
South Korea,2014,3.21468019683108,1.27477446401322,3.082,34.8171173128439,0.422392916919339,86.8693911585965,345.922764227642,105.44,1052.84
South Korea,2015,2.92029267301234,0.70633177245575,3.546,35.7105611200011,0.419948566889135,86.7300628107977,337.812905428474,97.64,1130.9525
South Korea,2016,3.17152748983935,0.971685739912168,3.65,36.1498684786294,0.413108182008924,86.9376320928771,351.141449683322,96.92,1160.7675
South Korea,2017,3.433191763972,1.94433230786366,3.653,35.4459831845843,0.381616908953979,88.471036646429,353.420204768383,96.22,1131.00083333333
South Korea,2018,3.17611568177327,1.47583935002645,3.824,35.5200546750178,0.390576638060424,89.4697678996836,367.328238719068,97.18,1100.16333333333
South Korea,2019,2.31380210595475,0.383000303608136,3.746,37.6954834097738,0.409246873851897,88.1562990760159,366.530791788856,97.12,1165.3575
South Korea,2020,-0.700242317542106,0.537288023411737,3.931,43.775799174588,0.430504441346993,84.5177411090491,304.810650887574,90.26,1180.26583333333
South Korea,2021,4.61296795454287,2.49833333333339,3.639,45.8328934501884,0.401032055613431,84.9035262985875,281.478034251675,95.82,1143.95166666667
South Korea,2022,2.72756456708991,5.08951365062842,2.857,47.6110651856141,0.436876799702855,85.4997854961215,325.433333333333,93.62,1291.44666666667
South Korea,2023,1.58301467403629,3.5974562502901,2.675,48.5543799702909,0.385217714687676,84.6000911986392,262.3125,,1305.6625
South Korea,2024,2.00361101838986,2.32174328643542,2.784,,0.388346261508366,,,,1363.375
Thailand,1990,11.1671634446293,5.86399474375828,,18.4477538501483,1.14038917293867,42.0993535120212,59.665656796616,51.86,25.585462419191
Thailand,1991,8.5582603212423,5.70985259891396,2.63,13.3655673362757,1.03767808284504,39.4279773841123,54.9457452884066,55.38,25.5167954060799
Thailand,1992,8.08338802345332,4.13914575077056,1.35,10.8789951587465,0.398882024705938,42.753324336658,64.8451096414897,57.27,25.4001281507941
Thailand,1993,8.25191591524627,3.31219168428468,1.49,8.18624353670039,0.862515175853927,47.8528606622158,85.1624231782265,55.77,25.3196110778961
Thailand,1994,7.99702466720433,5.04774897680755,1.347,5.69321973711674,0.873253604515569,49.285609924473,79.6346176367256,58.95,25.1499518885845
Thailand,1995,8.12031534625378,5.81818181818192,1.1,4.61009471231839,1.00147132988323,51.5901897427606,88.3352872215709,60.57,24.9151757040726
Thailand,1996,5.65194446499471,5.80510554737349,1.071,3.67349745742469,0.986667775411706,52.6613330329243,88.2345564328843,63.12,25.3426828609665
Thailand,1997,-2.75357515314082,5.62579747129104,0.873,4.64152040948473,1.10427566694746,48.585108079236,85.0318654188437,64.34,31.3643344542954
Thailand,1998,-7.63403528600102,7.9947287502746,3.404,10.6698573854214,1.25309816710135,44.8577620734337,93.0695320939223,61.81,41.3593875
Thailand,1999,4.57230775115542,0.284726459223034,2.968,20.0057789155598,1.15271390203076,45.0485136855656,100.075381733553,65.91,37.8136558333333
Thailand,2000,4.45524704335014,1.59196917460972,2.389,21.9645865139196,1.34247612413907,44.1327960543727,88.3103818953324,74.25,40.1118033333333
Thailand,2001,3.44424900968372,1.62690887314091,2.6,24.5783340358589,1.04113397829786,46.5617427146413,94.9414815650017,78.37,44.4319
Thailand,2002,6.14903605210036,0.697308976625449,1.82,30.0703562721572,1.02753993777109,46.9962899893864,100.000843597098,78.55,42.9600833333333
Thailand,2003,7.18924330340971,1.80434994635721,1.54,27.0460183720806,1.05551871248278,47.9668949890537,126.544219977553,83.18,41.4846166666667
Thailand,2004,6.28934214285795,2.7591492623108,1.51,24.3963998008709,0.938066184455039,50.592533714573,111.829667262171,83.03,40.2224149175021
Thailand,2005,4.18763842884337,4.54036919634535,1.35,25.4581282780769,0.626996608307589,48.0652759811039,96.2122005571031,80.6,40.2201302083333
Thailand,2006,4.96781089246107,4.63747436011765,1.22,24.3806591494652,0.60126724633111,47.2099671270942,99.8178020386565,82.6,37.8819832215363
Thailand,2007,5.43515169050809,2.24154095286803,1.18,22.9934668319175,0.621751616741776,46.3873326792832,116.771802730566,90.59,34.5181805917013
Thailand,2008,1.72569884866334,5.46848949649845,1.18,22.4502172623288,0.651517114747723,44.1134208342255,110.614530776993,89.88,33.3133006412338
Thailand,2009,-0.690618232300579,-0.845716092316721,1.49,26.7791952036446,1.35174167814254,44.6820782033473,109.013734541517,91.12,34.2857741234241
Thailand,2010,7.51339053261624,3.24758842443723,0.622,26.9008455437265,1.29964762665379,43.659469263271,139.43669638146,91.08,31.685705
Thailand,2011,0.840132083053334,3.80879058139634,0.66,28.1319763006874,1.41730161893501,44.4812321023071,143.798265999285,99.15,30.4917333333333
Thailand,2012,7.24279620249642,3.01489950334985,0.58,28.4447160238828,1.42288274079939,43.6825522470004,145.71158193878,106.02,31.0830916666667
Thailand,2013,2.68749556320556,2.18488618530687,0.249,38.1666950570794,1.56657940260133,43.0405417053826,161.546190362147,105.04,30.7259666666667
Thailand,2014,0.984468863619426,1.8951418189878,0.576,35.3904739452699,1.60164242752634,44.024030705902,156.825235592872,103.13,32.4798333333333
Thailand,2015,3.13404724911635,-0.900424963291569,0.597,36.6705695355179,1.46890617750532,46.3193962539699,135.252101834005,96.14,34.2477166666667
Thailand,2016,3.43515771692182,0.188149704448143,0.688,37.3065204045664,1.51682060620959,45.7149338923838,146.941193905981,100.72,35.2963833333333
Thailand,2017,4.1776810321001,0.665631893135106,0.83,,1.47255762472914,47.6577862985132,166.988314035684,102.94,33.9398110566858
Thailand,2018,4.22287028746071,1.06389754183024,0.765,37.9104188436045,1.47331423952061,51.1007781069847,138.496115476872,106.38,32.3102257431458
Thailand,2019,2.11455779628278,0.706728601314311,0.716,38.6277055941279,1.43105200387804,48.6312117750796,113.527214570566,102.51,31.0476057805499
Thailand,2020,-6.05003846851622,-0.845937147357041,1.099,50.3227814999415,1.57323400130361,51.2390033904315,136.490349327558,97.97,31.2936732130832
Thailand,2021,1.55216608426647,1.23039541318384,1.215,58.5114542035114,1.71464731576995,53.4974617478355,147.621182923214,102.1,31.9770934417717
Thailand,2022,2.58037874709827,-1.61068030486688,0.94,60.349920189306,1.80546752206825,57.1245185678327,227.527581008371,106.6,35.0613502144776
Thailand,2023,2.01775095328327,8.47805174421543,0.733,61.1243613638526,1.8786395323162,57.5142566317877,287.332398706679,,34.8021885808364
Thailand,2024,2.54182067735289,1.36580540798037,0.781,62.1983655632713,1.79598323750296,,,,35.2935380808081
Vietnam,1990,5.10091813908369,,,,,-0.939297859144064,104.940812886308,32.77,6537.6046856884
Vietnam,1991,5.96084393218912,,2.14,,,-11.1162837315665,145.659463487332,34.16,10121.8932306763
Vietnam,1992,8.64604745934572,,2.109,,,-17.2797155614856,139.19360697421,37.18,11202.1916666667
Vietnam,1993,8.07273065739605,,2.037,,,-14.0651892911625,136.711385061639,39.06,10640.9583333333
Vietnam,1994,8.83898095245374,,1.972,,,-17.5298137166371,216.855783308931,40.75,10965.6666666667
Vietnam,1995,9.54048017491264,,1.955,,,-21.5305945400916,226.485285952249,43.39,11038.25
Vietnam,1996,9.34001749939179,5.67499999999994,1.93,,,-23.7591964949987,267.284839755131,46.55,11032.5833333333
Vietnam,1997,8.1520841433542,3.20952606261374,2.87,,,-24.6269830310842,259.650670430487,49.21,11683.3333333333
Vietnam,1998,5.76445545848843,7.2661980440096,2.29,,,-29.3495826689748,322.210654173174,51.37,13268.0
Vietnam,1999,4.77358688344989,4.11710235771736,2.33,,,-36.7718113411456,342.933333333333,55.85,13943.1666666667
Vietnam,2000,6.78731640463151,-1.71033727851109,2.26,,4.29865814068281,-33.9882051597439,365.645161290323,58.98,14167.75
Vietnam,2001,6.19289331233377,-0.43154451172818,2.76,,3.365437690751,-35.8794997443859,286.734847345465,60.51,14725.1666666667
Vietnam,2002,6.32082099160833,3.83082838168467,2.12,,5.04789720062267,-32.2772637840966,295.487575757576,64.59,15279.5
Vietnam,2003,6.89906349055258,3.23464817293927,2.25,,5.30939712398707,-29.2456635465831,332.929190092691,67.07,15509.5833333333
Vietnam,2004,7.53641060890386,7.75494748709601,2.14,,5.08498588717851,-41.123530683475,367.814514259216,70.93,15746.0
Vietnam,2005,7.54724772895918,8.28457243128677,2.078,,,-41.5631995095119,339.648788927336,71.73,15858.9166666667
Vietnam,2006,6.97795481056711,7.41801715108463,2.046,,,-51.5227736003665,342.97243226213,74.28,15994.25
Vietnam,2007,7.12950448605439,8.34444889773837,2.026,,,-42.3103522585646,403.517814124509,77.54,16105.125
Vietnam,2008,5.66177120891362,23.1154483474477,1.889,,,-21.8039816938349,303.463589335456,80.53,16302.25
Vietnam,2009,5.39789754014181,6.71698269988629,1.737,,,-26.0471052534672,443.776507936508,80.85,17065.0833333333
Vietnam,2010,6.42324482239482,9.20746648778413,1.114,,,-12.6270709461704,365.253518501258,83.27,18612.9166666667
Vietnam,2011,6.41316889681683,18.6777322770707,0.999,,,-9.67986967598824,353.756679507891,87.26,20509.75
Vietnam,2012,5.5045447041189,9.09470339557192,1.027,,,-11.5275567021365,371.137581428772,94.36,20828.0
Vietnam,2013,5.55351081026072,6.59267475899192,1.316,,,-7.96659861783875,483.857974715078,96.35,20933.4166666667
Vietnam,2014,6.42224312118567,4.08455446637617,1.256,,,-0.423015509753411,436.848584132928,99.4,21148.0
Vietnam,2015,6.98715430598611,0.631200905175754,1.848,,,8.2509798159245,432.273519163763,100.98,21697.5675
Vietnam,2016,6.69000892660424,2.66824816969082,1.848,,,16.0161241734677,424.697484995713,99.63,21935.0008333333
Vietnam,2017,6.94019037359206,3.52025688811617,1.874,,,18.9278038893355,457.98634861125,101.53,22370.0866666667
Vietnam,2018,7.46500685572751,3.53962805942641,1.161,,,26.8530098738827,417.43602652436,104.7,22602.05
Vietnam,2019,7.35926270105006,2.7958236745225,1.681,,,39.207047800102,432.696344339623,105.44,23050.2416666667
Vietnam,2020,2.86541320912272,3.22093436652514,2.103,,,46.4252856536063,456.874465890673,106.01,23208.3683333333
Vietnam,2021,2.55372852648131,1.83471554810444,2.383,,,33.9749706257745,460.037860944934,109.24,23159.7825925926
Vietnam,2022,8.53750046755788,3.15650749963129,1.57,,,33.9991947830939,418.424700133274,109.55,23271.2125
Vietnam,2023,5.06502391455075,3.25289282667662,1.645,,,,419.949527976601,,23787.3191666667
Vietnam,2024,7.09118746633975,3.62109273885843,1.602,,,,,,24164.8858333333
