country,year,gdp_growth,inflation,unemployment,remittance_pct_gdp,exchange_rate_usd,energy_imports_pct,brent_crude_usd,lng_price_usd,baltic_dry_index,gpr_global,gpr_threat,gpr_act,gpr_india,gpr_japan,gpr_korea,food_price_index,cereals_index,oils_index,fertilizer_price_index,fertilizer_consumption,hormuz_flow_mbd,reserve_days,oil_rents_pct_gdp,debt_gdp,oil_shock_signal,hormuz_disruption,oil_x_buffer,gpr_normalised,fertilizer_shock,conflict_dummy,oil_shock_signal_lag1,gpr_normalised_lag1,brent_crude_usd_lag1,inflation_lag1,hormuz_disruption_lag1,baltic_dry_index_lag1,trade_exposure_score,country_encoded
Bangladesh,1990,5.62225816160344,6.12671846981458,2.2,2.46489398309466,34.5688083333333,16.9252782610812,23.76,3.56,1347.5,121.2444,146.7482,87.4061,0.2428,0.3953,0.1399,63.32,58.08,45.47,119.62,98.7332910321489,14.81,6.0,0.0203201461879886,37.0,0.0,0.0,0.0,0.6312,-115.8375,1,,,,,,,19.3902,0
Bangladesh,1991,3.48522781598027,6.35736412278234,2.2,2.48523337346491,36.5961833333333,14.5675104082149,20.04,3.01,1595.42,149.4545,154.5212,153.3005,0.1691,0.3833,0.1849,62.35,57.86,49.01,120.38,107.021843367075,14.52,6.1,0.0113715162813764,37.0,-0.7071,-0.9887,-0.115918,1.5623,-124.2213,1,0.0,0.6312,23.76,6.12671846981458,0.0,1347.5,17.0527,0
Bangladesh,1992,5.44268554966725,3.63407691798491,2.233,2.87540936210898,38.9507583333333,14.0982820989522,19.32,2.9,1198.67,84.0163,99.6141,60.2127,0.132,0.1941,0.1274,64.23,60.96,52.99,122.51,116.013706586131,14.47,6.2,0.0140449207472924,37.0,-0.7218,-0.8904,-0.116419,-0.5977,-130.5851,0,-0.7071,1.5623,20.04,6.35736412278234,-0.9887,1595.42,16.9737,0
Bangladesh,1993,4.71156172453999,3.01481859989799,2.31,3.03732522639564,39.5672575,13.9538781603793,17.01,2.55,1398.08,101.6828,117.9802,77.4288,0.1385,0.249,0.2364,62.26,59.02,53.97,128.6,111.166588290618,14.29,6.3,0.0123153025022102,37.0,-1.0791,-1.601,-0.171286,-0.0145,-113.97,0,-0.7218,-0.5977,19.32,3.63407691798491,-0.8904,1198.67,16.9912,0
Bangladesh,1994,3.89012644116818,5.31374007936498,2.37,3.40813403881952,40.2117391666667,15.2850426526658,15.86,2.38,1502.08,99.0482,118.7165,71.1668,0.1561,0.2607,0.405,67.26,61.94,71.87,133.85,124.805780209324,14.2,6.4,0.0172049134880783,37.0,-1.0907,-1.7845,-0.170422,-0.1015,-117.1528,0,-1.0791,-0.0145,17.01,3.01481859989799,-1.601,1398.08,18.6932,0
Bangladesh,1995,5.12127789724337,10.2978117947206,2.441,3.16729631986545,40.2783183333333,15.2850426526658,17.02,2.55,1957.0,85.5373,88.9535,79.6046,0.149,0.2117,0.1281,76.83,70.85,79.96,138.84,142.194193241314,14.29,6.5,0.0131964705068302,37.0,-0.4731,-0.4459,-0.072785,-0.5475,-121.7793,0,-1.0907,-0.1015,15.86,5.31374007936498,-1.7845,1502.08,18.4523,0
Bangladesh,1996,4.52291921684423,2.37712902953223,2.51,2.89557515603607,41.7941683333333,15.2850426526658,20.64,3.1,1310.08,74.6745,73.2736,74.3767,0.1557,0.1605,0.1059,77.82,83.66,69.94,139.63,147.244824697858,14.57,6.6,0.0178010302921139,37.0,1.3684,1.4341,0.207333,-0.906,-124.1875,0,-0.4731,-0.5475,17.02,10.2978117947206,-0.4459,1957.0,18.1806,0
Bangladesh,1997,4.4898964976265,5.30560105668802,2.698,3.1641028158335,43.8921158333333,15.2850426526658,19.11,2.5,1315.58,50.9147,53.183,45.429,0.0719,0.1523,0.0947,70.76,66.51,70.68,142.08,132.205005959476,14.45,6.7,0.0173308738284211,37.0,0.6167,0.6267,0.092045,-1.6903,-106.1638,0,1.3684,-0.906,20.64,2.37712902953223,1.4341,1310.08,18.4491,0
Bangladesh,1998,5.1770268731498,8.40223795613228,2.893,3.2125653790456,46.9056516666666,15.2850426526658,12.76,2.09,930.5,68.4694,79.9645,52.6754,0.2905,0.1581,0.1229,64.82,58.9,83.89,141.38,138.455169150698,13.95,6.8,0.0080104572643324,37.0,-1.4207,-2.3929,-0.208926,-1.1108,-112.7804,0,0.6167,-1.6903,19.11,5.30560105668802,0.6267,1315.58,18.4976,0
Bangladesh,1999,4.67015636882111,6.10669589841958,3.088,3.52403766089633,49.0854,15.2850426526658,17.9,2.27,1086.75,73.978,78.924,67.8636,0.1999,0.1515,0.1683,55.38,53.12,58.23,142.76,161.889521100047,14.36,6.9,0.0179507388011089,37.0,0.1393,0.2513,0.020188,-0.929,-128.1866,0,-1.4207,-1.1108,12.76,8.40223795613228,-2.3929,930.5,18.8091,0
Bangladesh,2000,5.29329471892532,2.20825620937535,3.27,3.68659677566545,52.1416666666667,17.6509148650554,28.66,4.31,1615.25,57.4153,60.5228,53.0921,0.1961,0.1052,0.1463,53.66,51.42,42.89,144.14,158.10754491018,15.2,7.0,0.0353231482134216,37.0,1.5349,4.7842,0.219271,-1.4757,-121.5956,0,0.1393,-0.929,17.9,6.10669589841958,0.2513,1086.75,21.3375,0
Bangladesh,2001,5.07728777526728,2.0071737421384,3.609,3.89794627098135,55.8066666666667,21.1038949568699,24.46,3.96,1187.17,168.8292,107.9818,251.9475,0.3534,0.3307,0.1977,55.35,51.85,42.48,142.8,174.590268577623,14.87,7.1,0.0543710423247111,37.0,0.6322,2.0871,0.089042,2.2018,-138.1282,0,1.5349,-1.4757,28.66,2.20825620937535,4.7842,1615.25,25.0018,0
Bangladesh,2002,3.83312393993225,3.33256493271913,3.966,5.22266923917607,57.888,19.7062195987588,24.99,3.37,1181.75,156.0422,129.0182,198.7998,0.3968,0.3301,0.3346,53.43,55.58,55.14,144.01,188.639161517024,14.91,7.2,0.0837501114858241,37.0,0.5097,1.7192,0.070792,1.7798,-145.4807,0,0.6322,2.2018,24.46,2.0071737421384,2.0871,1187.17,24.9289,0
Bangladesh,2003,4.73956739963045,5.66870773441476,4.32,5.30538820275249,58.15004,19.9285740363967,28.85,5.49,2733.58,176.3016,167.5325,204.4774,0.2597,0.4845,0.6247,58.12,59.38,62.63,147.11,160.266893534273,15.21,7.3,0.0708422538942109,37.0,0.8731,2.0121,0.119603,2.4485,-115.4104,1,0.5097,1.7798,24.99,3.33256493271913,1.7192,1181.75,25.234,0
Bangladesh,2004,5.23953291029852,7.5875363850469,4.316,5.50437314918371,59.5126583333333,17.7920645309499,38.26,5.9,4484.92,129.3962,108.3183,162.7595,0.2224,0.2754,0.3263,65.9,64.0,69.61,161.48,170.671374186418,15.95,7.4,0.0886657388470392,36.6,1.6649,4.7413,0.224986,0.9002,-82.4769,1,0.8731,2.4485,28.85,5.66870773441476,2.0121,2733.58,23.2964,0
Bangladesh,2005,6.53594493875502,7.04661816222039,4.25,6.21006213483214,64.327475,17.9095538204646,54.57,8.81,3252.83,101.539,83.7753,122.4823,0.2135,0.2298,0.2782,67.65,60.77,64.4,169.56,192.872642090988,17.22,7.5,0.0854314760057084,35.6,1.6087,10.1586,0.214493,-0.0193,-67.5181,0,1.6649,0.9002,38.26,7.5875363850469,4.7413,4484.92,24.1196,0
Bangladesh,2006,6.67190498576788,6.76526117054757,3.591,7.55966261801311,68.9332333333333,16.1103486776302,65.16,6.74,3239.25,104.0353,101.8069,105.9677,0.252,0.2644,0.3846,72.85,71.23,70.55,180.24,188.408168316832,18.05,7.6,0.101110752410513,35.3,1.3328,10.954,0.175368,0.0631,-32.7877,0,1.6087,-0.0193,54.57,7.04661816222039,10.1586,3252.83,23.67,0
Bangladesh,2007,7.05859935449848,9.10698496905383,4.015,8.24291009689063,68.874875,15.8299464466906,72.44,6.98,7252.25,93.738,90.645,95.9896,0.2015,0.1677,0.2486,94.55,100.91,107.31,183.18,179.81000499002,18.61,7.7,0.146631401064833,35.0,1.1322,9.4191,0.147039,-0.2768,-22.5777,0,1.3328,0.0631,65.16,6.76526117054757,10.954,3239.25,24.0729,0
Bangladesh,2008,6.01378975738535,8.90194489465154,4.49,9.75655233462347,68.598275,15.4943288262154,96.94,8.86,6069.83,81.1965,74.7794,87.2034,0.2889,0.1383,0.1758,117.74,137.64,141.07,196.44,195.064350868424,20.53,7.8,0.207602557921387,33.9,1.4444,13.6012,0.185179,-0.6907,18.1416,0,1.1322,-0.2768,72.44,9.10698496905383,9.4191,7252.25,25.2509,0
Bangladesh,2009,5.04512479919337,5.42347236174679,5.0,10.2665399023146,69.0390666666667,14.7404722275885,61.74,3.95,2641.17,83.1019,80.6987,82.3003,0.2633,0.194,0.3132,91.79,97.19,94.43,189.18,184.290524471148,17.78,7.9,0.0809215445999961,33.0,-0.5175,-3.5687,-0.065506,-0.6278,-4.9141,0,1.4444,-0.6907,96.94,8.90194489465154,13.6012,6069.83,25.007,0
Bangladesh,2010,5.57178818533122,8.12667639169917,3.379,9.41241447446753,69.6492916666667,14.4544547917684,79.61,4.39,2674.83,84.1702,83.7355,81.6499,0.2236,0.1618,0.2765,106.87,107.5,121.95,194.5,208.024322968907,19.17,8.0,0.110401376114165,29.6,0.317,1.8164,0.039625,-0.5926,12.6948,0,-0.5175,-0.6278,61.74,5.42347236174679,-3.5687,2641.17,23.8669,0
Bangladesh,2011,6.46437912497728,11.3951651552399,3.737,9.3859804789798,74.1524,17.4646380499939,111.26,4.0,1531.75,90.0954,81.2795,100.4688,0.1728,0.1589,0.1432,131.78,142.16,156.48,201.12,249.746915935394,17.0,8.1,0.148237511200664,29.4,1.361,-8.6905,0.168025,-0.397,42.493,1,0.317,-0.5926,79.61,8.12667639169917,1.8164,2674.83,26.8506,0
Bangladesh,2012,6.52145877906443,6.21750422069284,4.07,10.5915144036117,81.8626583333333,18.3559167186151,111.57,2.75,885.25,81.4752,81.1079,79.9891,0.1614,0.1474,0.1618,122.75,137.4,138.31,205.82,254.30935709739,16.8,8.2,0.165239328703379,29.1,0.9002,-7.9755,0.10978,-0.6815,62.9709,2,1.361,-0.397,111.26,11.3951651552399,-8.6905,1531.75,28.9474,0
Bangladesh,2013,6.01360565834344,7.53040640913172,4.426,9.24470026765418,78.103235,17.9640543283116,108.56,3.73,1255.75,83.0366,81.5072,84.5097,0.1214,0.1731,0.2625,120.14,129.11,119.5,209.28,253.280642653537,16.6,8.3,0.136547577119521,28.3,0.6167,-4.98,0.074301,-0.63,77.1613,1,0.9002,-0.6815,111.57,6.21750422069284,-7.9755,885.25,27.2088,0
Bangladesh,2014,6.0610593588495,6.99163889220849,4.417,8.66899486049041,77.6414083333333,19.6289634401405,98.97,4.39,1065.42,100.2916,109.698,88.4788,0.1414,0.1485,0.1274,114.98,115.82,110.62,214.45,278.132224964281,16.9,8.4,0.0959581611484122,28.7,-0.2237,-2.2782,-0.026631,-0.0605,108.4342,0,0.6167,-0.63,108.56,7.53040640913172,-4.98,1255.75,28.298,0
Bangladesh,2015,6.55263987816197,6.19428022984984,4.397,7.83797175617291,77.9469083333333,20.4002085391355,52.32,2.63,703.92,105.9536,101.5169,114.0152,0.1489,0.1432,0.1231,93.06,95.87,89.94,213.54,297.810941171621,17.0,8.5,0.0516183234195442,28.2,-1.7518,0.8304,-0.206094,0.1264,111.6391,0,-0.2237,-0.0605,98.97,6.99163889220849,-2.2782,1065.42,28.2382,0
Bangladesh,2016,7.11347821270093,5.51352572692995,4.35,5.11803588431436,78.4680916666667,21.6719159236748,43.64,2.52,692.83,98.6787,90.7686,110.7095,0.1514,0.2159,0.2887,91.95,88.31,99.44,213.89,288.288357639838,18.5,8.6,0.0314940256004778,27.7,-1.2129,7.8089,-0.141035,-0.1137,109.7326,0,-1.7518,0.1264,52.32,6.19428022984984,0.8304,703.92,26.79,0
Bangladesh,2017,6.59024999794057,5.70207015717239,4.372,4.59667741438375,80.4375416666667,23.889970217061,54.12,2.99,1149.67,107.3773,117.4667,93.905,0.159,0.4279,0.8781,97.93,90.98,101.91,221.64,302.542720033696,19.25,8.7,0.0460395273977644,28.3,-0.5822,9.0652,-0.06692,0.1734,153.8066,0,-1.2129,-0.1137,43.64,5.51352572692995,7.8089,692.83,28.4866,0
Bangladesh,2018,7.31941263014136,5.54362139486476,4.439,4.84382269321267,83.4662019166666,24.5741159464946,71.33,3.17,1339.42,98.5529,122.8478,65.4443,0.1608,0.3244,0.6791,95.75,100.82,87.76,235.75,318.46686309072,21.4,8.8,0.0613027609024662,29.6,0.3307,14.9919,0.03758,-0.1178,235.9705,0,-0.5822,0.1734,54.12,5.70207015717239,9.0652,1149.67,29.4179,0
Bangladesh,2019,7.88191515117722,5.59199639930629,4.504,5.22841813674275,84.4535225,30.2974940894337,64.3,2.57,1324.5,90.9463,112.7704,60.5953,0.2164,0.2936,0.3959,94.93,96.6,83.24,235.72,320.445462644775,20.0,8.9,0.0401609167939213,32.0,0.6623,4.0042,0.074416,-0.3689,237.2781,2,0.3307,-0.1178,71.33,5.54362139486476,14.9919,1339.42,35.5259,0
Bangladesh,2020,3.44801755122445,5.69107474746211,5.539,5.81626795895569,84.8713916666667,34.4620400337636,41.96,2.03,1085.42,77.2938,97.4657,49.321,0.1724,0.1773,0.2116,98.05,103.12,99.44,239.18,325.386565272497,19.2,9.0,0.0164788319009585,34.5,-1.0261,-2.3894,-0.114011,-0.8196,259.4942,1,0.6623,-0.3689,64.3,5.59199639930629,4.0042,1324.5,40.2783,0
Bangladesh,2021,6.93867912442445,5.54565430773473,5.457,5.33437804101103,85.08376325,39.5900689972266,70.86,3.91,2962.5,82.0702,103.886,54.5472,0.2134,0.2176,0.2185,125.73,131.15,164.85,303.41,395.72014579444,19.7,9.0,0.0315771885826906,35.6,0.8287,-1.0547,0.092078,-0.6619,734.5403,0,-1.0261,-0.8196,41.96,5.69107474746211,-2.3894,1085.42,44.9244,0
Bangladesh,2022,7.09982877575158,7.69695437176898,4.593,4.6737649876073,91.7454544396961,44.3070258449266,100.93,6.42,1831.58,157.5832,199.273,124.7959,0.3231,0.3833,0.3623,144.51,154.67,187.78,341.53,388.941232933807,21.9,9.0,0.0315771885826906,37.9,1.473,7.1429,0.163667,1.8306,966.3445,2,0.8287,-0.6619,70.86,5.54565430773473,-1.0547,2962.5,48.9808,0
Bangladesh,2023,5.77511237007889,9.8835030377921,3.352,5.04555725354251,106.309484297483,44.3070258449266,82.49,2.54,1425.67,121.7113,133.9154,116.2384,0.2753,0.2765,0.3149,124.52,130.88,126.29,331.78,391.888102126796,21.8,9.0,0.0315771885826906,39.7,0.4751,6.2378,0.052789,0.6466,910.6853,1,1.473,1.8306,100.93,7.69695437176898,7.1429,1831.58,49.3526,0
Bangladesh,2024,4.22325911250161,10.4657482763412,3.635,6.11494686698428,115.603653796648,44.3070258449266,80.52,2.19,1685.42,134.4528,131.6918,147.6046,0.2086,0.1957,0.3383,121.98,113.48,138.07,328.52,391.888102126796,20.7,9.0,0.0315771885826906,41.0,0.2392,0.1936,0.026578,1.0671,889.6271,0,0.4751,0.6466,82.49,9.8835030377921,6.2378,1425.67,50.422,0
India,1990,5.53345456125301,8.9712325027325,7.641,0.742646650962366,17.5035,11.3029434814426,23.76,3.56,1347.5,121.2444,146.7482,87.4061,0.2428,0.3953,0.1399,63.32,58.08,45.47,119.62,73.523024122257,14.81,8.0,1.72936446209105,76.7,0.0,0.0,0.0,0.6312,-86.2599,1,,,,,,,12.0456,1
India,1991,1.05683143496063,13.8702461773683,7.641,1.2177135602415,22.7424333333333,12.0006673214793,20.04,3.01,1595.42,149.4545,154.5212,153.3005,0.1691,0.3833,0.1849,62.35,57.86,49.01,120.38,77.9993197779167,14.52,8.2,1.19195275573098,76.7,-0.7071,-0.9887,-0.086232,1.5623,-90.5346,1,0.0,0.6312,23.76,8.9712325027325,0.0,1347.5,13.2184,1
India,1992,5.48239602040357,11.7878170418134,7.649,1.00532422086761,25.9180833333333,13.8799860050521,19.32,2.9,1198.67,84.0163,99.6141,60.2127,0.132,0.1941,0.1274,64.23,60.96,52.99,122.51,74.7016643516527,14.47,8.4,0.961307658513148,78.8,-0.7218,-0.8904,-0.085929,-0.5977,-84.0842,0,-0.7071,1.5623,20.04,13.8702461773683,-0.9887,1595.42,14.8853,1
India,1993,4.75077621776924,6.32689048779867,7.662,1.26131148080304,30.4932916666667,14.3248846942246,17.01,2.55,1398.08,101.6828,117.9802,77.4288,0.1385,0.249,0.2364,62.26,59.02,53.97,128.6,76.1767372344482,14.29,8.6,0.859559953245587,78.3,-1.0791,-1.601,-0.125477,-0.0145,-78.0977,0,-0.7218,-0.5977,19.32,11.7878170418134,-0.8904,1198.67,15.5862,1
India,1994,6.65892407028434,10.2479355556119,7.593,1.78953392020369,31.3737425,14.0342931675683,15.86,2.38,1502.08,99.0482,118.7165,71.1668,0.1561,0.2607,0.405,67.26,61.94,71.87,133.85,83.4558929395478,14.2,8.8,0.79702774897854,74.8,-1.0907,-1.7845,-0.123943,-0.1015,-78.3385,0,-1.0791,-0.0145,17.01,6.32689048779867,-1.601,1398.08,15.8238,1
India,1995,7.57449183788519,10.2248861637544,7.57,1.72725749335087,32.4270766666667,15.3877869885612,17.02,2.55,1957.0,85.5373,88.9535,79.6046,0.149,0.2117,0.1281,76.83,70.85,79.96,138.84,85.702855272341,14.29,9.0,0.865833520899187,70.9,-0.4731,-0.4459,-0.052567,-0.5475,-73.3985,0,-1.0907,-0.1015,15.86,10.2479355556119,-1.7845,1502.08,17.115,1
India,1996,7.54952224920051,8.97715233826453,7.537,2.23104187398418,35.4331733333333,16.962490967005,20.64,3.1,1310.08,74.6745,73.2736,74.3767,0.1557,0.1605,0.1059,77.82,83.66,69.94,139.63,89.0423288309269,14.57,9.2,0.960764449555637,67.1,1.3684,1.4341,0.148739,-0.906,-75.099,0,-0.4731,-0.5475,17.02,10.2248861637544,-0.4459,1957.0,19.1935,1
India,1997,4.04982084998183,7.16425211462724,7.574,2.48419591903833,36.3132858333333,17.9400177739706,19.11,2.5,1315.58,50.9147,53.183,45.429,0.0719,0.1523,0.0947,70.76,66.51,70.68,142.08,100.172560813361,14.45,9.4,0.850995097336145,69.0,0.6167,0.6267,0.065606,-1.6903,-80.441,0,1.3684,-0.906,20.64,8.97715233826453,1.4341,1310.08,20.4242,1
India,1998,6.18441582172117,13.2308389767977,7.596,2.24973791761798,41.259365,19.3430695615077,12.76,2.09,930.5,68.4694,79.9645,52.6754,0.2905,0.1581,0.1229,64.82,58.9,83.89,141.38,104.067951601212,13.95,9.6,0.429736693495449,69.3,-1.4207,-2.3929,-0.14799,-1.1108,-84.7698,0,0.6167,-1.6903,19.11,7.16425211462724,0.6267,1315.58,21.5928,1
India,1999,8.84575555939531,4.66982038037594,7.583,2.42453583586909,43.0554283333334,21.3260734857601,17.9,2.27,1086.75,73.978,78.924,67.8636,0.1999,0.1515,0.1683,55.38,53.12,58.23,142.76,112.171020344774,14.36,9.8,0.70843039067171,71.3,0.1393,0.2513,0.014214,-0.929,-88.8188,0,-1.4207,-1.1108,12.76,13.2308389767977,-2.3929,930.5,23.7506,1
India,2000,3.84099115659129,4.0094359104519,7.589,2.75055276181012,44.941605,21.8848024647478,28.66,4.31,1615.25,57.4153,60.5228,53.0921,0.1961,0.1052,0.1463,53.66,51.42,42.89,144.14,103.786118188032,15.2,10.0,1.19880896935781,74.9,1.5349,4.7842,0.15349,-1.4757,-79.8187,0,0.1393,-0.929,17.9,4.66982038037594,0.2513,1086.75,24.6354,1
India,2001,4.82396626555771,3.77929312235637,7.611,2.94022220760942,47.1864141666667,21.6071184549194,24.46,3.96,1187.17,168.8292,107.9818,251.9475,0.3534,0.3307,0.1977,55.35,51.85,42.48,142.8,108.182198658974,14.87,10.4,0.869871197224191,80.1,0.6322,2.0871,0.060788,2.2018,-85.589,0,1.5349,-1.4757,28.66,4.0094359104519,4.7842,1615.25,24.5473,1
India,2002,3.80397532112175,4.29715203929563,7.681,3.05584389568309,48.6103191666667,22.1969266729062,24.99,3.37,1181.75,156.0422,129.0182,198.7998,0.3968,0.3301,0.3346,53.43,55.58,55.14,144.01,100.329055300688,14.91,10.8,0.898515923740017,84.3,0.5097,1.7192,0.047194,1.7798,-77.3749,0,0.6322,2.2018,24.46,3.77929312235637,2.0871,1187.17,25.2528,1
India,2003,7.8603814759073,3.80585899528851,7.633,3.45550884243655,46.5832841666667,22.3528918245213,28.85,5.49,2733.58,176.3016,167.5325,204.4774,0.2597,0.4845,0.6247,58.12,59.38,62.63,147.11,105.177203862352,15.21,11.2,0.860363359311968,85.9,0.8731,2.0121,0.077955,2.4485,-75.7395,1,0.5097,1.7798,24.99,4.29715203929563,1.7192,1181.75,25.8084,1
India,2004,7.92293661199932,3.76725173477515,7.598,2.64405343790174,45.3164666666666,23.0511620657529,38.26,5.9,4484.92,129.3962,108.3183,162.7595,0.2224,0.2754,0.3263,65.9,64.0,69.61,161.48,115.271510073208,15.95,11.6,1.06043123794654,84.9,1.6649,4.7413,0.143526,0.9002,-55.7049,1,0.8731,2.4485,28.85,3.80585899528851,2.0121,2733.58,25.6952,1
India,2005,7.92343062148318,4.24634362031922,7.551,2.69691947410043,44.099975,24.7403711279846,54.57,8.81,3252.83,101.539,83.7753,122.4823,0.2135,0.2298,0.2782,67.65,60.77,64.4,169.56,127.614591957051,17.22,12.0,1.28780837185882,82.4,1.6087,10.1586,0.134058,-0.0193,-44.6735,0,1.6649,0.9002,38.26,3.76725173477515,4.7413,4484.92,27.4373,1
India,2006,8.06073257166651,5.79652337561634,7.553,3.01338413110281,45.3070083333333,26.0473139148163,65.16,6.74,3239.25,104.0353,101.8069,105.9677,0.252,0.2644,0.3846,72.85,71.23,70.55,180.24,136.403921543911,18.05,12.4,1.33146821912931,77.9,1.3328,10.954,0.107484,0.0631,-23.7377,0,1.6087,-0.0193,54.57,4.24634362031922,10.1586,3252.83,29.0607,1
India,2007,7.6608150670107,6.37288135593231,7.562,3.05873598319171,41.3485333333333,27.0601259049498,72.44,6.98,7252.25,93.738,90.645,95.9896,0.2015,0.1677,0.2486,94.55,100.91,107.31,183.18,142.835225474934,18.61,12.8,1.15214697247781,75.4,1.1322,9.4191,0.088453,-0.2768,-17.935,0,1.3328,0.0631,65.16,5.79652337561634,10.954,3239.25,30.1189,1
India,2008,3.08669805921981,8.34926704907581,7.629,4.16861118961249,43.5051833333333,28.4555744181546,96.94,8.86,6069.83,81.1965,74.7794,87.2034,0.2889,0.1383,0.1758,117.74,137.64,141.07,196.44,153.349390803506,20.53,13.2,1.58498271088646,74.3,1.4444,13.6012,0.109424,-0.6907,14.2619,0,1.1322,-0.2768,72.44,6.37288135593231,9.4191,7252.25,32.6242,1
India,2009,7.86188883286074,10.8823529411764,7.636,3.6667673744297,48.4052666666666,29.3426479119283,61.74,3.95,2641.17,83.1019,80.6987,82.3003,0.2633,0.194,0.3132,91.79,97.19,94.43,189.18,167.457295914491,17.78,13.6,0.638793187629364,72.7,-0.5175,-3.5687,-0.038051,-0.6278,-4.4653,0,1.4444,-0.6907,96.94,8.34926704907581,13.6012,6069.83,33.0094,1
India,2010,8.49758470221235,11.9893899204244,7.631,3.19166058450459,45.7258121212121,30.2219214810602,79.61,4.39,2674.83,84.1702,83.7355,81.6499,0.2236,0.1618,0.2765,106.87,107.5,121.95,194.5,179.035876924253,19.17,14.0,0.815747227430213,67.7,0.317,1.8164,0.022643,-0.5926,10.9258,0,-0.5175,-0.6278,61.74,10.8823529411764,-3.5687,2641.17,33.4136,1
India,2011,5.24131619937695,8.91179336483371,7.609,3.42826651551382,46.6704666666667,31.1609590704357,111.26,4.0,1531.75,90.0954,81.2795,100.4688,0.1728,0.1589,0.1432,131.78,142.16,156.48,201.12,180.748291172705,17.0,14.2,1.34852705756453,68.7,1.361,-8.6905,0.095845,-0.397,30.7533,1,0.317,-0.5926,79.61,11.9893899204244,1.8164,2674.83,34.5892,1
India,2012,5.45638755166587,9.47899691419801,7.645,3.76554510581057,53.4372333333333,32.8228389038316,111.57,2.75,885.25,81.4752,81.1079,79.9891,0.1614,0.1474,0.1618,122.75,137.4,138.31,205.82,163.122021642201,16.8,14.4,1.31387208215422,68.0,0.9002,-7.9755,0.062514,-0.6815,40.3915,2,1.361,-0.397,111.26,8.91179336483371,-8.6905,1531.75,36.5884,1
India,2013,6.38610640094825,10.0178784746102,7.678,3.76848981172284,58.5978454166667,34.024000893281,108.56,3.73,1255.75,83.0366,81.5072,84.5097,0.1214,0.1731,0.2625,120.14,129.11,119.5,209.28,156.495698086192,16.6,14.6,1.19335415579377,67.7,0.6167,-4.98,0.04224,-0.63,47.676,1,0.9002,-0.6815,111.57,9.47899691419801,-7.9755,885.25,37.7925,1
India,2014,7.41022760508854,6.66565671867899,7.656,3.45190175872427,61.0295144607843,36.5423025911346,98.97,4.39,1065.42,100.2916,109.698,88.4788,0.1414,0.1485,0.1274,114.98,115.82,110.62,214.45,163.498079418137,16.9,14.8,0.945192923172492,67.1,-0.2237,-2.2782,-0.015115,-0.0605,63.7423,0,0.6167,-0.63,108.56,10.0178784746102,-4.98,1255.75,39.9942,1
India,2015,7.99625378571471,4.90697344127256,7.629,3.27581644116736,64.1519444632786,37.2827822095164,52.32,2.63,703.92,105.9536,101.5169,114.0152,0.1489,0.1432,0.1231,93.06,95.87,89.94,213.54,171.038212936265,17.0,15.0,0.359940708852176,69.0,-1.7518,0.8304,-0.116787,0.1264,64.1164,0,-0.2237,-0.0605,98.97,6.66565671867899,-2.2782,1065.42,40.5586,1
India,2016,8.25630550179086,4.94821634062141,7.611,2.73420120455754,67.1953128073894,37.3874186548518,43.64,2.52,692.83,98.6787,90.7686,110.7095,0.1514,0.2159,0.2887,91.95,88.31,99.44,213.89,166.003057888777,18.5,15.2,0.220297977730946,68.9,-1.2129,7.8089,-0.079796,-0.1137,63.1866,0,-1.7518,0.1264,52.32,4.90697344127256,0.8304,703.92,40.1216,1
India,2017,6.79538341897911,3.32817337461298,7.626,2.60108787283474,65.1215686450659,37.4713105330607,54.12,2.99,1149.67,107.3773,117.4667,93.905,0.159,0.4279,0.8781,97.93,90.98,101.91,221.64,170.569293434684,19.25,15.4,0.313225226270499,69.7,-0.5822,9.0652,-0.037805,0.1734,86.714,0,-1.2129,-0.1137,43.64,4.94821634062141,7.8089,692.83,40.0724,1
India,2018,6.45385134497769,3.9388264669163,7.652,2.91499156006937,68.3894670935422,37.5843467719926,71.33,3.17,1339.42,98.5529,122.8478,65.4443,0.1608,0.3244,0.6791,95.75,100.82,87.76,235.75,176.071212647449,21.4,15.6,0.446629594682818,70.4,0.3307,14.9919,0.021199,-0.1178,130.4613,0,-0.5822,0.1734,54.12,3.32817337461298,9.0652,1149.67,40.4993,1
India,2019,3.87143694070356,3.72950573539129,6.51,2.93877465566923,70.4203405359551,39.2996982985914,64.3,2.57,1324.5,90.9463,112.7704,60.5953,0.2164,0.2936,0.3959,94.93,96.6,83.24,235.72,186.456757783084,20.0,15.8,0.30502831579148,75.1,0.6623,4.0042,0.041918,-0.3689,138.0644,2,0.3307,-0.1178,71.33,3.9388264669163,14.9919,1339.42,42.2385,1
India,2020,-5.77772470686801,6.62343677628535,7.859,3.10855277353444,74.0995668836052,37.481252772155,41.96,2.03,1085.42,77.2938,97.4657,49.321,0.1724,0.1773,0.2116,98.05,103.12,99.44,239.18,210.69195830144,19.2,16.0,0.144343868543637,88.4,-1.0261,-2.3894,-0.064131,-0.8196,168.0258,1,0.6623,-0.3689,64.3,3.72950573539129,4.0042,1324.5,40.5898,1
